,text,emotion,length
258," 적지 않은 직업을 전전한 끝에 적지 않은 나이에 또 다시 나는 백수가 되고 말았다.  백수가 되고 다시 구직 사이트에 들어가고 이력서를 여기저기 내었지만 솔직한 심정으론 건물주가 되어서 놀고 먹고 하고 싶다. 그냥 걱정없이 원없이 놀고 먹고 하고 싶다. 꿈은 없고 놀고 먹고 싶습니다!  건물주가 되게 해주세요. 일확천금을 꿈꾸며 로또를 5장 샀다. 1장만 당첨된다면 얼마나 좋을까. 1등 당첨되면 집사고 가족들한테도 나누고 어쩌고 저쩌고... 나는 김치국을 신나게 들이켰고 신나게 5장 모두 낙첨되었다. 본전치기도 못했다며 가슴을 쾅쾅 쳤다.  역시 지난번에 집에 불이 나서 거하게 타오르고 가족들이 만세삼창하는 꿈을 꿨을 때 복권을 샀어야 했나? 아니면 대통령이 나를 불러서 내 손바닥을 사정없이 때렸던 꿈을  추정되는 연습장이다. 가격이 2,000원이라니 캬 이런 좋은 시절도 다 있었다며 나는 아무 생각없이 일기장을 펼쳐보았다가 저주에 걸린 오징어처럼 팔을 배배 꼬면서 발로 박수를 쳤다. 와 유치해. 나는 세상 무서운 줄 모르던 십대의 비대한 자아에 놀라 정신을 차리지 못하였다. 나의 생생한 흑역사 확 버릴까? 버리지 말까?? 고민하다 귀찮아져서 도로 책꽂이에 쑤셔넣었다.  나중에 생각나면 그때 다시 결정해야지~ 그리고 타이밍좋게 문자가 도착했다.  면접날이 정해졌다. 나는 퍼뜩 정신이 들었다. 그렇다. 나는 면접을 보고 이제 다시 취직을 해야 한다. 취직.  그래, 경자년 쥐띠 새해 새로운 몸과 마음으로 성실하고 부지런하게 살아야지. 다짐하고 나는 다시 로또를 5장 샀다. 이게 당첨되면 면접보러가지 말아야지.",unknown,800
262," 책 조금 읽다가 잤더니 이런 꿈을 꿨어. 꿈에서 ‘나’가 누구였는지는 자세히 기억 안 나지만, 일단 남자였어. 내가 어렸을 때 아빠가 집을 나가고, 엄마랑 형이랑 셋이 살았어. 꼬꼬마 시절에 엄마마저도 집을 나갔는데 엄마가 떠나는 날 형 생일에 돌아오겠다는 말을 남겼어. 그래서 어렸을 때부터 형 생일만 되면 케이크 하나 사서 상 차려놓고 못 박힌 듯 엄마 기다리는 게 버릇이 됐어. 이게 내가 가진 과거 기억이었고, 현시점은 20대 대학생이었는데 기숙사에 살았어. 그 시점엔 형도 가출했거나 죽어서, 엄마도 형도 이젠 찾아올 수 없는 공간에 살면서도 생일상까지 차리진 않지만 여전히 형 생일날만 되면 케이크 사고 상자 위에 올려서 바닥에 앉아 물끄러미 바라보는 거야. 그러다가, 기숙사 내에 내게 애정을 주고 있나는 A복도에 있는 방에 살고 있는데. 그래서 나를 멈추게 한 게 비상구 통해서 가라는 신호였다는 걸 읽고 비상구로 들어갔어. 그게 뭔가 내가 드러나선 안되는, 숨겨야 하는 존재라는 것처럼 느껴져서 씁쓸했어. 또 다른 꿈도 꿨는데, 이건 좀 현실적이야. 채널엔시티 계정에 새로운 동영상이 업로드 되었는데 제목이 늙은이라디오였어. 언니가 '새로운 콘텐츠?? 재현이는 안 나오나?' 이렇게 물어서 내가 '제목 봐. 늙은이라디오잖아. 태일이 단독콘텐츠야.' 이랬어. 그리고 갑자기 장면이 전환돼서 태일이랑 내가 같은 테이블에 앉아있었어. 내가 앉은 소파 옆에 태일이 가방을 뒀는데, 가방에서 진동이 울리는 거야. 그래서 꺼내보니까 무선 전기면도기였어. 태일이가 그거 가져가더니 이 면도기 스탠딩 기능도 있다고 자랑하더라.",unknown,800
271, 복사붙여넣기가안되네요오늘은우체국에서택배를보냈습니다항공으로보냈어야하는데선편으로보냈더니12일째가질않습니다정말어이가없네요EMS와EMS프리미엄의차이를아십니까프리미엄은한번더거쳐서가서오히려더오래걸릴수있는데도우체국에서는더빠르다면서프리미엄사용을권유합니다참어이없죠세상은어이없는것으로이루어져있기마련입니다이런이벤트를하고제가글을적고있는것도어이가없죠하지만적고있으니까요복사붙여넣기가안되네요오늘은우체국에서택배를보냈습니다항공으로보냈어야하는데선편으로보냈더니12일째가질않습니다정말어이가없네요EMS와EMS프리미엄의차이를아십니까프리미엄은한번더거쳐서가서오히려더오래걸릴수있는데도우체국에서는더빠르다면서프리미엄사용을권유합니다참어이없죠세상은어이없는것으로이루어져있기마련입니다이런이벤트를하고제가글을적고있는것도어이가없죠하지만적고있으니까요뭐지갑자기복붙되었네요저는오늘세요인생개꿀입니다내일은삼성전자를조금팔아볼까합니다코로나바이러스때문에약간세일했을때많이샀거든요감사합니다57000원이었는데지금6만천원넘었어요하하개꿀이지않습니까천자가안된관계로애플에대한얘기를더하겠습니다애플이스마트폰보급율이80%넘어서더안클줄알았는데요즘에어팟프로많이사지않습니까에어팟프로가에어팟을쓰는사람의27%라고합니다아직더많이팔릴거란말이죠해외주식이두렵다면아이폰이랑에어팟프로에들어가는부품을만드는회사인덕우전자를매수하세요이미조금오르긴했는데아마더오를것으로예상합니다제가이렇게나알려드렸습니다그리고비자도사세요아프리카에도나중에신용카드가생길거고걔네는결제할때마다조금씩어떻게든떼먹습니다망할수가없는기업입니다당신생활에닿아있는투자를하세요그것이당신이경제적자유를얻고살수있는길입니다한국은가르치지않습니다지금이라도알아서하루빨리투자하는습관을가지고사시길바랍니다그럼이만,unknown,800
285," 1. 잠에서 깻는데, 오후 3시~4시 정도였다 시계를 봐도 분명했다. 그 때 꾼 꿈이 뭐 아버지께서 나와서 날 짜증나게 하시는 꿈이었다. 아무튼 그런 꿈이었는데,  '오후 4시에 일어나다니  나 참 피곤했나 보구나 이렇게 많이 잤네' 라고 생각했다 그런데 또 일어나보니 동생 컴퓨터하는 소리와 전국노래자랑 소리가 들린다? 지금 시간에 이걸 할리가 없는데 라고 생각하고 시계를 보니 1시 정도였다. 또 일어났다는 것에서 눈치 챘지만 꿈 속에서 또 꿈을 꿨다는 아주 신기한 경험을 했다. 2. 우주전함이 나오는 꿈 3인칭이엇다가 1인칭시점으로 바뀌어서 마치 게임 같았다. 3.  테니스공과 작은 공이 그 요괴소년 호야라는 만화 영화의 토라와 이즈나처럼 나오는 꿈 4. 배트맨 시점으로 조커의 부하들과 싸우는 꿈 5. 는데 도중에 들른 칙척집?같은곳에 나만 내버려두고 가족이 떠나서 내가 엄청 화 내는 꿈 18.  나는 학교 기숙사 같은곳에 있었는데 남녀가 함께 있는 곳이었다. 아주 큰 목욕탕이 있었는데 남녀가 쓰는곳이 연결되어있었다. 19. 이상한 서바이벌식 미궁 같은 곳에 들어가는 꿈, 나는 살아남았지만 방사능 피폭을 심각하게 당하면서 오른손을 잃었다. 그리고 비밀을 알게되어 다시 한번 들어가서 나를 뺀 모두를 죽이고 이상한 임무를 완료한 후 나왔다. 나름 해피엔딩이었다. 20. 동생이 고슴도치를 기르는데 비현실적일 정도로 아주 작아서 데리고 놀다가 잊어버리고 걱정하는꿈 21.  친구와 노는꿈,  놀다가 점심 급식을 먹으러 내려가야 하는 시간에 내가 잠깐 잠든사이 날 놔두고 갔다 내가 일어났을땐 이상한 광고 같은걸 봤다",unknown,800
308," 컴퓨터를 포맷했다. 입학할 때 산 컴퓨터가 도통 말을 듣지 않아서였다. 5년이라는 세월의 흐름 속에서 맛이 가버린 거지. 처음 샀을 때도 한물 간 모델이었다. 좋은 컴퓨터를 사주면 게임 하느라 학업에 소홀할 게 뻔하니 이정도 사양이 적당하다는 아빠의 말씀에도 불구하고 나는 첫 방학을 맞이하자마자 하루 14시간을 게임하는 데 썼다. 그러니 한 번 켤 때마다 요란한 소음을 내는 건 물론이고 뭐 하나 하려고 할 때마다 도를 닦아야한다. 파워포인트는 겨우 작동하고 엑셀은 돌아가지도 않아서 거기에 매달린 시간만 합하면 한 학기 정도는 거뜬히 나올 것 같다. 그래도 이제 대학원 입학을 앞뒀으니 더이상은 함께 할 수 없을 것 같아서 내 조건에 맞는 노트북을 찾아봤다. 그랬더니 괜찮다 싶은 놈들은 하나같이 바싸다. 이래버를 꺼내와 노트북 뒷판을 열었다. 문과인 나로서는 알 수 없는 회로판과 먼지가 군데 군데 낀 작은 팬이 드러났다. 그러고 보면 어릴 때 아빠와 안 쓰는 전화기나 컴퓨터를 분해하는 걸 꽤 좋아했었는데. 기계공학과를 갔어도 적성에 맞았겠다는 생각이 든다. 결국 중학교 때 나를 과포자의 길로 인도한 변태 대머리 선생님을 떠올리며 안 쓰는 네일 붓과 핀셋으로 먼지를 제거했다. 별 기대도 안 했는데 노트북을 다시 켜니 속도도 훨씬 빠르고 소리도 안 난다. 노트북에서는 원래 소리가 안 나는 거구나, 새삼 깨달았다. 갑자기 나의 늙은 노트북에 대한 애정이 샘솟고 이 별 볼 일 없는 기계와 워낭소리를 찍고 싶다는 잘못된 생각이 마음을 지배한다. 요즘 ssd 카드가 생각보다 싸던데 이왕 이렇게 된 거 교체나 해줄까 싶다.",unknown,800
311," 아침 7시 30분 눈을 뜬다. 기상 시간보다 30분 일찍 눈이 떠졌다. 아침밥은 밥, 소고기 미역국, 멸치볶음, 시금치나물, 땅콩볶음이다. 어제와 한치의 오차도 없는 똑같은 메뉴 구성이다. 티비를 켜고 뉴스를 본다. 신종 코로나 바이러스 뉴스가 연일 나오고 있다. 나는 머리가 아프고 기침이 나오고 콧물이 나온다. 나도? 아니다 나는 중국을 다녀 온 적도 없고 확진자와 접촉한 적도 아니 스쳐지나가기 조차 하지 않았다. 나의 상상력은 이미 신종 코로나 바이러스 이지만 아무튼 아니다. 커피를 마신다. 노란 믹스커피를 마신다. 아이스로 먹어야 한다. 하루가 시작되는 느낌이 든다. 출근을 한다. 버스를 타고. 회사에 도착한다. 일을 하기가 싫다. 일을 하고 있어도도 일을 하기가 싫고 일을 하고 있지 않아도 하기가 자기 먹고 싶어진다. 먹고 싶은 빵들을 나열해 본다. 하지만 버스를 타고 바로 집으로 돌아온다. 집에 도착했다. 아 배고프다. 배달 어플을 들여다 본다. 치킨. 치킨 언제 먹었더라? 음 저번 달에 먹었네 먹어야지. 이런 일련의 사고회로로 인해 지금 내 앞에는 치킨이 있다. 치킨은 콜라. 그것도 제로콜라. 한 입 베어문다. 맛있다. 두번째 베어문다. 맛있다. 그리고 몇 번 반복하다보면 느끼해지기 시작하고 처음의 맛있었던 기억과는 달리 나의 손은 치킨에서 멀어지게 된다. 부모님은 감기가 걸리면 닭은 안된다고 하셨다. 하지만 나는 지금 감기에 걸렸고 치킨을 먹고 있었다. 감기가 걸려도 치킨은 맛있고 나의 감기는 진행중이다. 이제 자야겠다. 내일의 나는 오늘보다 열심히 먹으면 좋겠다. 감기도 빨리 나았으면 좋겠다.",unknown,800
323, 2월 25일 오전 5시에 일어나서 엄마가 챙겨준 김밥을 둘고 아빠 차를 타고 6시 45분 정도에 부평역 소방서 옆 버스 정류장에 도착. 1400번 버스를 타고 회사로 출근. 8시 32분 버스에서 내리고 내려가는 길을 따라 내려가다가 신호등을 건너고 더 내려간가. 가다면 서대문역 근처에 있는 NH농협빌딩 서관에 도착. 교육장으로 이동. (오는 길에 비가 심하게 내려서 가지고 온 우산이 매우 거슬렸다) 엘리베이터를 기다리며 핸드폰을 하고 있었더니 뒤에서 누가 톡톡친다. 뒤돌아서 봤더니 같이 교육 받는 언니와 동생이 있었다. 핸드폰을 주머니에 넣고 언니와 동생이랑 몇마디 나누니까 엘리베이터 순서가 와서 타고 올라갔다. 내리는 층에서 내리고 어제 옮긴 교육장으로 이동하며 주머니에 손을 집에 넣엇는게 뭔가 잡히길래분만에 끝났다. 끝난 김에 잠시 화장실도 다녀오고 손도 씻고 다시 교육장으로 와서 핸드폰을 하고 놀다가 금방 지겨워져서 도서실에 가서 책을 한 권 빌렸다. 빌린 책은 5분의 1은 읽었으나 시간이 없어서 그 외의 내용은 26일에 가서 읽을 예정이다. 3시부터는 R/P라고 하는 테스트를 보았고 많이 틀렸다. 오답노트를 하며 내가 잊어버렸던 것들과 모르고 있었던 것을 다시 체크하며 공부했다. 그리고 마스크를 끼고 퇴근하며 다시 1400번을 타고 부평역에 도착했는데 엄마가 붕어빵을 사오라고 하길래 원래 사던 곳을 갔는데 코로나 때문에 포장마차들이 거의 다 문을 닫아서 한참 해매다가 드디어 찾아서 사고 내가 타고 가야할 버스가 오길래 얼른 계산하고 버스에 올라 내릴 때가 될 쯤 하차벨을 누르고 내려서 집에 들어갔다.,unknown,800
335," &amp;name1&amp;이랑 영화를 같이 보기러 한날이라 오랜만에  광화문쪽으로갔다. 멀미를 자주하고 버스를 잘 못 타서 맨날 지하철만타느라 좀 힘들었다. 도라에몽 어디로든문이 필요하다고 맨날 간절히 생각했다. 광화문가서 책구경하고싶어져서 교보문고에갔다. 광화문교보문고는 사람이 맨날 많고 지하상가(?)에있어서 지나가는사람들도 많아서 복잡한느낌이 항상드는것같다. 스파이더맨이랑 데드풀 코믹스를 사고싶어서 구경하다가 그거 책 두권사고, 물리랑 화학 정리해놓은 책을 하나 샀다. 물리가 재미는있는데 꼭 시험보려고 공부하면 짜증난다.. 공부는 재밌는데 시험은 짜증난다 시험말고 다른방법좀 누가 개발해줬으면 하는마음이다. 여하튼 그거사고 교보문고 옆에있는 카페를 갔다. 그 카페는 신기하게 생과일 주스 같은것만 팔았다. 나는 거기서 캐일이랑 사과가 들어간 주스를 시켰는데 이름은 잘 기억안나지만 메뉴 이름이 하나같이 멋있고 거창한것들 뿐이여서 기억에남았다. 카페에서 시간을 보낸후에 영등포에가서 패딩턴2를 보았다. 내가 좋아하는 벤 휘쇼가 주인공 곰돌이더빙을 했는데 깜찍한 목소리가 나올꺼 같이 생겨서는 좀 아저씨 목소리라 처음엔 충격먹고 그 괴리감에 적응을 못했는데 여러번 보니깐 엄청 귀여웠다 나도 집에 패딩턴 한마리 키우고싶어졌었다. 근데 자꾸 사고치는거 보니 감당못하겠다는 생각에 빠른 포기를 했다. 그러고 집으로가는길에 버거킹에서 버거포장을 하고 기다리는데 무슨 행사인지 블랙팬서 코믹스판 포스터를 줬다. 나는 블랙팬서에는 관심없어서 &amp;name1&amp;이한테 2천원받고 팔았는데 생각해보니 조금 더받았어도 됐을꺼같다.",기쁨,802
336," 그때 여름이 시작될 무렵, 그애는 작은 금붕어 두 마리를 데려왔다. 나는 그애가 깨끗이 씻어 금붕어를 풀어준 어항을 들여다보는 모습을 한참이나 구경했다.  따뜻한 온도로 온몸을 치대오는 것들보다야 금붕어가 나을지도 모른다고, 그런 생각을 잠깐 했다. 한 번 안아본 것과 이별하는 일은 얼마나 괴로운 일인가. 죽을 때까지 다시는 안아볼 수 없는 체온을 더듬기만 하며 사는 일이 얼마나 고통스러운 일인지, 나는 필요 이상으로 잘 알고 있다. 나는 그걸 그애가 영원히 몰랐으면 좋겠다고, 동시에 나보다 더 잘 알았으면 좋겠다고 모순된 생각을 하며 고개를 돌렸었다. 이름을 붙이고, 명명하면 존재의 영향력은 커진다. 불행인지 다행인지, 그애는 금붕어 두 마리에 이름을 붙여준다든가 하는 살가운 일을 하지 않았다. 그저 시간이 있으면 어항 속에서 헤엄치는 금붕어들을 빤히 바라볼 뿐이었다. 가끔 그럴 때면 그애가 마치 나는 함께 숨 쉴 수 없는 어느 물 속을 홀로 헤엄치고 있는 것처럼 보였다. 쟤는 숨도 막히지 않나? 그것은 어느 날 갑자기 그애가 '사실 나는 인어야. 그리고 이제 원래 있던 곳으로 돌아갈 거야.'라고 말한다 하더라도, 혹은 흔적도 없이 사라지더라도 무엇도 이상할 게 없을 것처럼 보이게 했다. 물론 그런 일은 일어나지 않았다. 그애는 그저 평범하게, 대부분의 이별이 그러하듯 여상한 말투로 헤어져야 함을 말했다. 생각보다 너무나도 평범해서 나는 마치 자연스러운 대화를 마친 기분이었다. 그리고 그날부터 나는, 금붕어를 빤히 바라보던 그애의 모습처럼, 타인과 함께 숨 쉴 수 없는 또 다른 어느 물 속을 헤엄치기 시작했다.",슬픔,803
337," 과제를 수정하다가 바닥에 엎드린 채 잠이 들고 말았다. 그러다 새벽 2시 반에 문득 잠이 깼다. 그게 푹신한 침대 위에 올라가 자라는 몸의 비명이었는지, 환하게 떠오른 심야의 별을 보라는 운명의 신호였는지 모르겠다. 아마 후자이겠거니 싶다. 그쪽이 좀 더 낭만적이고 뭉클하니까. 침대 머리맡 창문 너머로 푸른 기가 도는 짙은 밤이 펼쳐져 있다. 밤은 생각처럼 검지 않다. 때로는 거짓말처럼 환해 보이는 남색이기도 하고, 구름이 낮처럼 희게 보이기도 하고, 탁하고 누런 빛깔이 돌기도 한다. 이날의 밤은 짙은 남색에 가까웠고, 그런 도화지에서는 유독 작고 하얀 점이 빛나기 마련이다. 새벽 2시 반의 하늘에 오리온자리가 반짝이고 있었다. 나는 세상 많고 많은 별자리 중에 오직 오리온자리만을 금방 찾아낼 수 있다. 중학교 때인가, 고등학교 때인가, 과학 선생님꼐서 방학에 해외 옇애을 가서 사막의 밤하늘을 보았다며 사진을 자랑하신 일이 있었다. 아마 거기가 터키였던가. 그때부터 언젠가 사막에서 하룻밤을 자 보고 싶다고 생각했는데. 어쨌든 그 과학 선생님께서 오리온자리를 보는 방법을 알려주셨다. 반짝거리는 별이 연이어 셋 있는 곳을 찾으면 나머지는 금방 찾을 수 있다고. 우리가 볼 수 있는 밤하늘에서 오직 오리온자리만이 그리 가깝게 붙어 줄지어 있다고. 그 뒤로 오리온자리는 내가 읽을 수 있는 별자리가 되었다. 하늘을 올려다보며 아는 별을 찾을 수 있다는 것은 그 자체로 가슴 벅차는 일이다. 요즘은 여기에 더불어 동생 생각도 한다. 동생은 별자리를 얼마든 외우고 또 찾아낼 수 있으니까, 걔가 보는 밤하늘은 내 것보다 더 반짝이고 있겠지 하는 것을.",기쁨,815
338," &amp;name1&amp; 집에 얹혀 산 지도 벌써 한 달이 지났다. 그렇게 긴 시간은 아니지만, 평소 체감하던 30일보다 훨씬 빨리 흐른 것처럼 느껴졌다. 그동안 많은 일이 있어서 그런 걸 수도 있고 반대로 학기 중보다 훨씬 단조로운 일상을 살고 있기 때문일 수도 있다. 오늘은 &amp;name2&amp;가 집으로 돌아갔다. 나보다 한 달 먼저 와서 아르바이트를 구하고 &amp;name1&amp;와 같이 살다가  나보다 한 달 먼저 집으로 돌아간 것이다. &amp;name1&amp; 집은 6평 남짓으로 셋이 살기에는 퍽 좁지만 초등학교 때부터 알던 사이여서 딱히 불편한 마음도 없었고 같이 있으면 퍽 즐거웠기 때문에 &amp;name2&amp;가 떠나니 마음이 조금 싱숭생숭했다. 사실 졸업하고 난 뒤에는 얼굴 본 날이 더 드문데. 든자리는 몰라도 난자리는 안다더니 2019년 2학기 내내 자취를 하며 혼자 잘 살았던 시간들이 무색하게 사람 하나 빠졌다고 외롭다는 감상이 들었다. &amp;name2&amp;를 보내고, 은행을 들려서 볼일은 본 다음 집에 돌아와 몇 시간을 더 잤다. 야간 아르바이트를 하려면 잠을 잘 자줘야 한다. 그렇지 않으면 아르바이트 내내 졸 수도 있기 때문이다. 특히 나는 사장님 퇴근 후에 일을 하기 때문에 졸다가 실수라도 하면 큰 낭패이다. 아무튼 잠을 자고, 씻고, 아르바이트를 다녀오니 시간은 새벽 네 시였다. 원래라면 둘이 자고 있어야 하는데 &amp;name1&amp; 혼자 자고 있는 걸 보니 정말로 &amp;name2&amp;가 집으로 갔구나 싶어 마음이 영 이상했다. 영원히 못 볼 것도 아닌데, 요즘 눈물이 참 많아졌다 싶었다.",슬픔,829
339," 작가. 사실 작가라는 단어는 나에게 먼 단어다. 작가라는 말이 나오면 관심있게 보긴 하지만 , 여전히 나에겐 먼 단어다.  나도 누군가에게 힘이 될 수 있었으면 . 사람들이 보이는 것만 , 겉으로만 보고 판단하지 않았으면 . 나도 이 말을 따라갔으면 . 따뜻한 겨울같은 사람과 동시에 냉철하고 투철한 사람이었으면 좋겠다. 또 세상의 모든것을 안아줄 수 있는 사람이었으면 좋겠다 . 얼마나 멋진 존재인가 .,, 아직 많이 멀었다.. 죽기 전엔 이런 사람이 될 수나 있을까 . 나는 여전히 어리고 , 여전히 생각이 짧고 부족하다. 아직도 결함을 받아들이기가 쉽지않다. 어느 세월이 지나도 어렵겠지만 , 나의 부족한 부분을 인정하고 보완한다는게 , 정말 대단한 일이다. 어쨌든 내가 불완전하단걸 인정한다는 거니까. 마음도 내 마음대로 추슬러 지지 않는다 . 무엇은 어떻고 이럴땐 어떻게 해야하고 이런말들을 아무리 읽어도 현실에 적용하는데에는 어려움이 있다. 잠깐 마음이 편해지긴 하지만 , 글이나 말이 모든것을 해결해 주진 않는다 . 개인적으로 그랬으면 너무 좋겠지만,,.. 내 글에 대한 내 애정이 식지 않았으면 좋겠다. 언제든 꺼내 볼 수 있게 . 내가 너를 생각하는 마음이 , 너도 나와 같은 마음이기를 . 내가 할 수 있는 건 바라는거 밖엔없다.  내가 나중에 무슨 일을 하고 있을 지는 모르겠다만., 세상이 너무 넓디 넓지만 . 지금은 너무 엄두도 안나고 막막하지만 . 그래도 살아가고 있으니까 . 언젠가 앞날이 보이는 날도 오지 않을까. 일상의 소소한 행복속에 , 그렇게 나에게 오기를 . 내가 좀 더 멋진 사람이 되기를 . 너에게 , 내 사람들에게 부끄럽지 않은 사람이 되기를 .",슬픔,833
340," 집을 떠난지 9일 째 되는 밤이다. 엄마의 편지가 오늘 유독 눈에 띄는 날이였고 참고 참다 드디어 읽고 말았다. 좀 더 늦게, 내가 너무 힘들고 버티기 어려울 때 읽으려 했는데 조금은 충동적으로 읽은 것같다. 엄마와 편지를 주고 받고, 쓴 날이 너무 오래되었던 것같다. 엄마의 글씨도.. 편지도 왜 이렇게 오랜만인 건지.. 조금 아니 많이 반성된다. 우려했던 자취는 생각보다 더 날 많이 바꿔놓았다. 하루라도 눈물샘이 마르지 않으면 안 되는 것처럼 눈물을 흘리고 있고 씻으라는 엄마의 잔소리도 듣지 않던 내가 오자마자 씻고 세탁기도 돌려 빨래를 널고 있다. 또 엄마의 존재가 너무 당연했지만.. 이젠 없으니 뭐라도 기록하고 남기려 하고 있다. 지금의 나는 엄마와 자주 매일 통화하고 - 녹음도 하고 있다! 백업도 꾸준히! -  연락하고 있다. 내 곁에 있는 게 당연한 가족의 존재가 조금은 멀어진 느낌이다. 나는 언제부터 엄마가 껄끄러웠던 걸까. 매일 사랑한다고 소리쳐도 부족한 것만 같은데. 타임머신이 있었다면 과거로 돌아가 매일 사랑한다고 속삭여 줄 것 이다. 그리고 나를 낳아줘서 김정희의 딸로 태어나게 해줘서 고맙다고, 나를 사랑해줘서 고맙다고 말할 것이다. 다음 생에도 엄마 딸로 태어나고 싶다고. 엄마 사랑한다고. 질리도록 얘기해 줄 것이다.  이제, 남은 시간이 얼마나 될 지 모른다. 시간이 있을 때 엄마와 여행을 가고싶다. 그게 해외가 되든 국내가 되든. 사진과 영상으로 추억을 남길 것이다. 내가 이 일기를 또 언제 읽을지는 모르겠지만 이 마음을 오랫동안.. 아주 오랫동안 간직했으면 한다. 다른 사람에겐 몰라도 엄마와 아빠에겐 훌륭한 딸로 남고싶다. 눈물이 많아 지는 밤이다.",슬픔,838
341," 초등학교 방학 숙제 이후로  일기를  처음 쓴다. 그 때는 작년에  쓴 일기 돌려쓰기 하는게 일상이었다. 나 뿐만 아니라  모든 친구들이 방학 잘 놀다가  개학 3일 남으면 작년 일기장 들춰서 글감 베끼는게 일상이었다. 여름방학이면 수영장에 바다 가고, 겨울이면 스키장 썰매타기가 필수였다. 내 일기장에는 스키장에 갔다 온 일기가 총 5편 있다. 하지만 나는  17살이 된 지금까지 한번도 스키장에 다녀온 적이 없다. 참 웃긴 일이다. 분명 매년 겨울 스키장에 다녀왔지만 한번도 스키장에 다녀온 적이 없다. 이게 무슨 열림교회 닫힘같은 이야기인지.. 그래도 방학숙제로 일기, 독후감 쓰기는 좋은 것 같다. 친구들끼리 일기장 돌려가며 내용을 베끼는 걸로 친구 얼굴 한번 더 보고, 한번 더 꺄르륵 웃을 수 있다. 인터넷 베껴 독후감을 쓰면서 저도 모르게 남들의 느낀점을 보고, 한번 더 그 내용에 대해 생각해 볼 수있고, 모르는 책이라면 내용 한번 더 볼 수 있으니까. 그리고  일기 써 오라 그러면 겉으로는 싫은 척, 귀찮은 척 하면서 즐기는 친구들 한 명씩은 꼭 있다. 그게 바로 나였다. 없는 내용을 일기로 만들어 쓰면서 가 본적 없는 곳(예를 들면 스키장)에 대해 상상 한 번 더 하기도 하고, 혼자 일기로 소설을 쓰면서 글을 쓰는 행위 자체를 즐겼다. 중학교 부터는 생기부 한 줄 더 적히려고 글쓰기 대회를 나가고, 글을 썼지만 내 일상을 자유롭게 쓸 수 있었던 건 초등학교시절 일기가 전부였던 것 같다. 나는 700원짜리 노트에 보여주기식 일기를 썼었다. 나는 노트북으로 보여주기식 일기를 썼던 내용을 쓰고있다. 나는 보여주기식 일기를 썼던 내용을 썼었다는 내용의 일기를 쓰고있지 않을까.",기쁨,839
342, 사실 사대륙 선수권에 갔다왔다고 하기도 좀 뭐하지만 어제 메인연습을 보고 왔다. 오늘부터 정말 경기 시작이다. 인기 많은 외국인 선수의 팬이 많았다. 과반수가 외국인이었다. 이번 겨울은 따뜻했는데 갑작스러운 한파에 코로나 바이러스에 여러가지로 어수선했다. 마스크를 착용하지 않으면 경기장 안으로 들어가지 못했고 들어가는 입구에 열감지기까지 설치되어 있었다. 마스크 때문에 안경을 쓰는 나는 여러가지로 고역이었다. 숨 쉴 때마다 안경에 끼는 김때문에 짜증이 있는대로 나기 시작했고 마스크를 벗자니 외국인이 무서워서 벗지도 못했다. 피겨는 꽤 오래 좋아했지만 직관을 가는 건 처음이었는데 영상으로 보던 것보다 훨씬 빨라서 놀랐다. 선수가 스케이트를 쓱쓱 몇번만 밀면 반대편에 도착해있었다. 점프는 생각했던대로였다. 높이가 낮아서 놀랐던 선수도 있고 비거리가 엄청나서 놀란 선수도 있다. 본경기는 내일이지만 연습에서도 열기가 뜨거웠다. 올림픽 투타임 챔피언이 있어서 그랬다. 어쩐지 일본인이 많더라구.. 그 선수 손짓하나에 함성이 터져나왔고 점프했을 때의 박수는 누구보다 뜨거웠다. 한국선수보다 뜨거웠다. 난 우리 국가대표 응원하러 간건데 뭔가 그 인기선수를 안보면 손해라는 생각에 자꾸 눈이 간 것 같다. 목금토일 쭉 목동아이스링크에 가야하는데 생각만 해도 너무 피곤하다. 우리 집에서 목동아이스링크까지 한시간 이십분은 걸린다. 그걸 왕복해야하고.. 금요일엔 이사도 한다. 그러면 더 멀어진다. 오전에 하나 보고 시간 때우다가 오후경기 보는 것도 너무 걱정이다. 혼자서 그 시간 어떻게 버티지. 목동 아이스링크장은 난방도 제대로 안해준다. 손이 꽁꽁 얼어서 떨어져 나가는 줄 알았다. 내일은 친구가 좀 생겼으면 제발.,기쁨,848
